Date,Last,Volume
2021-10-03 18:00:00,0.04844,46
2021-10-03 18:00:00,0.04839,1
2021-10-03 18:00:01,0.04842,6
2021-10-03 18:00:01,0.04843,23
2021-10-03 18:00:01,0.04844,7
2021-10-03 18:00:13,0.0484,3
2021-10-03 18:00:15,0.04841,3
2021-10-03 18:00:27,0.04842,21
2021-10-03 18:00:47,0.04842,11
2021-10-03 18:01:00,0.04842,5
2021-10-03 18:01:18,0.04843,4
2021-10-03 18:02:00,0.04844,4
2021-10-03 18:02:00,0.04845,13
2021-10-03 18:02:09,0.04845,8
2021-10-03 18:02:28,0.04845,1
2021-10-03 18:02:30,0.04845,1
2021-10-03 18:02:31,0.04845,1
2021-10-03 18:02:35,0.04845,1
2021-10-03 18:02:37,0.04845,1
2021-10-03 18:02:47,0.04845,2
2021-10-03 18:02:47,0.04844,2
2021-10-03 18:03:07,0.04845,2
2021-10-03 18:03:22,0.04845,1
2021-10-03 18:03:39,0.04844,2
2021-10-03 18:04:02,0.04844,13
2021-10-03 18:04:02,0.04843,2
2021-10-03 18:04:19,0.04843,1
2021-10-03 18:05:15,0.04843,1
2021-10-03 18:06:16,0.04844,10
2021-10-03 18:12:04,0.04844,6
2021-10-03 18:12:31,0.04844,6
2021-10-03 18:12:32,0.04844,4
2021-10-03 18:13:18,0.04845,5
2021-10-03 18:16:13,0.04845,4
2021-10-03 18:16:37,0.04845,2
2021-10-03 18:18:08,0.04845,4
2021-10-03 18:19:19,0.04845,1
2021-10-03 18:20:16,0.04846,3
2021-10-03 18:22:02,0.04847,1
2021-10-03 18:22:35,0.04847,1
2021-10-03 18:23:03,0.04847,14
2021-10-03 18:24:00,0.04847,5
2021-10-03 18:24:45,0.04847,1
2021-10-03 18:24:57,0.04847,1
2021-10-03 18:25:07,0.04847,1
2021-10-03 18:25:18,0.04847,4
2021-10-03 18:26:00,0.04847,2
2021-10-03 18:26:33,0.04847,14
2021-10-03 18:26:33,0.04848,26
2021-10-03 18:26:34,0.04847,4
2021-10-03 18:30:03,0.04847,1
2021-10-03 18:32:04,0.04848,42
2021-10-03 18:33:28,0.04848,1
2021-10-03 18:34:00,0.04847,1
2021-10-03 18:35:06,0.04847,3
2021-10-03 18:37:22,0.04847,1
2021-10-03 18:38:01,0.04847,1
2021-10-03 18:42:16,0.04847,1
